Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(359.7027893066406, 186.00013732910156, 363.17279052734375, 190.22413635253906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(364.48602294921875, 184.03173828125, 368.03802490234375, 190.2247314453125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(372.68121337890625, 185.9996337890625, 376.30621337890625, 190.22463989257812)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(377.44171142578125, 186.0004425048828, 380.7137145996094, 190.2244415283203)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(381.86566162109375, 186.0004425048828, 385.1376647949219, 190.2244415283203)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(386.2906799316406, 186.00013732910156, 390.05767822265625, 190.22512817382812)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(391.5144348144531, 185.99974060058594, 394.0894470214844, 190.1277313232422)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(395.0105285644531, 184.03173828125, 398.5615234375, 190.2247314453125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(400.249267578125, 184.4319305419922, 400.9302978515625, 190.1279296875)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(402.6175842285156, 185.99974060058594, 406.017578125, 190.1277313232422)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(407.5064697265625, 185.99952697753906, 410.99346923828125, 191.99952697753906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(415.4842224121094, 185.1360321044922, 418.460205078125, 190.22503662109375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(419.5660095214844, 186.00013732910156, 423.3330078125, 190.22512817382812)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(427.61614990234375, 185.1360321044922, 430.5931396484375, 190.22503662109375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(431.9045104980469, 184.03094482421875, 435.24151611328125, 190.12794494628906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(436.7300720214844, 186.00013732910156, 440.2000732421875, 190.22413635253906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(444.84552001953125, 185.99974060058594, 447.4205017089844, 190.1277313232422)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(448.3492126464844, 186.00013732910156, 451.8201904296875, 190.22413635253906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(453.3484802246094, 184.03134155273438, 454.4124755859375, 190.1753387451172)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(455.6206970214844, 186.00013732910156, 459.0916748046875, 190.22413635253906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(460.0838623046875, 186.09524536132812, 463.8688659667969, 190.12823486328125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(464.8287658691406, 185.9996337890625, 468.4527587890625, 190.22463989257812)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(469.7318420410156, 185.99974060058594, 473.1318359375, 190.1277313232422)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(474.37982177734375, 185.1360321044922, 477.3568115234375, 190.22503662109375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(481.78497314453125, 185.99974060058594, 484.3599548339844, 190.1277313232422)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(485.45672607421875, 186.09564208984375, 488.8397216796875, 190.22463989257812)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(490.5203552246094, 184.03134155273438, 491.5843505859375, 190.1753387451172)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(492.7925720214844, 186.00013732910156, 496.2635498046875, 190.22413635253906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(497.5352783203125, 186.0004425048828, 500.6482849121094, 190.2244415283203)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(505.0758056640625, 185.9996337890625, 508.6997985839844, 190.22463989257812)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(509.9789123535156, 185.99974060058594, 513.37890625, 190.1277313232422)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(514.859130859375, 184.03173828125, 518.4111328125, 190.2247314453125)
