Rect: Rect(177.5601348876953, 186.00013732910156, 181.32713317871094, 190.22512817382812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(182.6065673828125, 186.0004425048828, 185.72056579589844, 190.2244415283203), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(186.99171447753906, 186.00013732910156, 190.4617156982422, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(194.72998046875, 186.09573364257812, 200.68197631835938, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(201.969970703125, 184.03094482421875, 205.30596923828125, 190.12794494628906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(206.79457092285156, 186.00013732910156, 210.5615692138672, 190.22512817382812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(215.0778350830078, 184.03173828125, 218.62982177734375, 190.2247314453125), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(220.24581909179688, 185.99974060058594, 222.8218231201172, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(223.71066284179688, 185.9996337890625, 227.3336639404297, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(228.66925048828125, 184.4319305419922, 229.35028076171875, 190.1279296875), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(231.03744506835938, 185.99974060058594, 234.43743896484375, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(239.0816650390625, 185.9996337890625, 242.70567321777344, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(243.59327697753906, 186.09573364257812, 249.54428100585938, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(250.5855712890625, 185.9996337890625, 254.20957946777344, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(255.05792236328125, 186.09573364257812, 258.79290771484375, 192.0077362060547), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(263.229248046875, 184.4319305419922, 263.9102783203125, 190.1279296875), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(265.6619567871094, 184.03134155273438, 266.7259521484375, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(268.1414489746094, 184.03134155273438, 269.2054443359375, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(270.4136657714844, 186.00013732910156, 273.8836669921875, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(275.2046203613281, 185.99952697753906, 278.692626953125, 191.99952697753906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(280.18902587890625, 185.9996337890625, 283.8130187988281, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(285.1560363769531, 184.03134155273438, 286.22003173828125, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(287.6365661621094, 184.03134155273438, 288.7005615234375, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(289.62042236328125, 186.09573364257812, 293.3564147949219, 192.0077362060547), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(297.5440368652344, 186.0004425048828, 300.6560363769531, 190.2244415283203), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(302.13592529296875, 184.03094482421875, 305.471923828125, 190.12794494628906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(306.9205627441406, 185.9996337890625, 310.5445556640625, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(311.8885803222656, 184.03134155273438, 312.95257568359375, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(314.3680725097656, 184.03134155273438, 315.43206787109375, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(320.0434265136719, 184.0311279296875, 323.53143310546875, 190.22512817382812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(324.85113525390625, 186.00013732910156, 328.3231201171875, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(332.9813537597656, 186.00013732910156, 336.53436279296875, 192.00013732910156), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(338.0231628417969, 186.09564208984375, 341.4051513671875, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(343.0218811035156, 185.99974060058594, 346.421875, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(348.1102294921875, 184.4319305419922, 348.79022216796875, 190.1279296875), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(350.28521728515625, 186.0004425048828, 353.3982238769531, 190.2244415283203), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(354.8771667480469, 184.03094482421875, 358.21417236328125, 190.12794494628906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(359.7027893066406, 186.00013732910156, 363.17279052734375, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(364.48602294921875, 184.03173828125, 368.03802490234375, 190.2247314453125), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(372.68121337890625, 185.9996337890625, 376.30621337890625, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(377.44171142578125, 186.0004425048828, 380.7137145996094, 190.2244415283203), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(381.86566162109375, 186.0004425048828, 385.1376647949219, 190.2244415283203), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(386.2906799316406, 186.00013732910156, 390.05767822265625, 190.22512817382812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(391.5144348144531, 185.99974060058594, 394.0894470214844, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(395.0105285644531, 184.03173828125, 398.5615234375, 190.2247314453125), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(400.249267578125, 184.4319305419922, 400.9302978515625, 190.1279296875), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(402.6175842285156, 185.99974060058594, 406.017578125, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(407.5064697265625, 185.99952697753906, 410.99346923828125, 191.99952697753906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(415.4842224121094, 185.1360321044922, 418.460205078125, 190.22503662109375), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(419.5660095214844, 186.00013732910156, 423.3330078125, 190.22512817382812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(427.61614990234375, 185.1360321044922, 430.5931396484375, 190.22503662109375), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(431.9045104980469, 184.03094482421875, 435.24151611328125, 190.12794494628906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(436.7300720214844, 186.00013732910156, 440.2000732421875, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(444.84552001953125, 185.99974060058594, 447.4205017089844, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(448.3492126464844, 186.00013732910156, 451.8201904296875, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(453.3484802246094, 184.03134155273438, 454.4124755859375, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(455.6206970214844, 186.00013732910156, 459.0916748046875, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(460.0838623046875, 186.09524536132812, 463.8688659667969, 190.12823486328125), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(464.8287658691406, 185.9996337890625, 468.4527587890625, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(469.7318420410156, 185.99974060058594, 473.1318359375, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(474.37982177734375, 185.1360321044922, 477.3568115234375, 190.22503662109375), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(481.78497314453125, 185.99974060058594, 484.3599548339844, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(485.45672607421875, 186.09564208984375, 488.8397216796875, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(490.5203552246094, 184.03134155273438, 491.5843505859375, 190.1753387451172), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(492.7925720214844, 186.00013732910156, 496.2635498046875, 190.22413635253906), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(497.5352783203125, 186.0004425048828, 500.6482849121094, 190.2244415283203), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(505.0758056640625, 185.9996337890625, 508.6997985839844, 190.22463989257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(509.9789123535156, 185.99974060058594, 513.37890625, 190.1277313232422), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(514.859130859375, 184.03173828125, 518.4111328125, 190.2247314453125), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(42.80754470825195, 194.73663330078125, 45.7845458984375, 199.82464599609375), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(47.09592056274414, 193.6315460205078, 50.43292236328125, 199.72854614257812), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(51.920467376708984, 195.5997314453125, 55.3914680480957, 199.82373046875), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(59.593170166015625, 195.6001434326172, 62.86417007446289, 199.8241424560547), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
Rect: Rect(64.01717376708984, 195.59962463378906, 67.78417205810547, 199.8246307373047), Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Text: 
